case,period,dataset,sample_id,seed,mirror_energy,target_energy,error_energy,hamai_error_db,status,reason
rms_matched_gaussian_prediction,2,aishell1,sample_006,20260908,5.5030787173825594e-05,52.96959047746651,106.53577228458059,-62.868897254512405,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_006,20260909,0.002495598219527955,52.96959047746651,105.73429480138925,-46.27041205803607,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_006,20260910,9.902197745718714e-05,52.96959047746651,105.29150926160588,-60.266617516848655,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_006,20260911,0.00036593575016719503,52.96959047746651,106.44561027562095,-54.63722914983546,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_006,20260912,0.00040982122721196424,52.96959047746651,105.51649014831656,-54.107258860651456,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_007,20260908,7.567373958281602e-05,14.65961272420519,29.454495443492924,-55.90206385810997,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_007,20260909,5.475734314627695e-05,14.65961272420519,29.352132347402144,-57.29197281247416,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_007,20260910,6.51528469456899e-05,14.65961272420519,29.227811206238016,-56.5186288916592,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_007,20260911,5.27415648950207e-05,14.65961272420519,29.183186290804823,-57.42979687632328,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_007,20260912,2.966546403498444e-05,14.65961272420519,29.35391715243516,-59.954149034438025,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_008,20260908,0.0001231080569261393,17.379378881810364,34.77826009748173,-54.51021370916898,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_008,20260909,0.0003234478284331742,17.379378881810364,34.672641269897895,-50.301826852599795,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_008,20260910,8.047615888855091e-05,17.379378881810364,34.843993689180316,-56.36460681597737,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_008,20260911,6.412495389638747e-05,17.379378881810364,34.8078459079872,-57.34650075046238,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_008,20260912,0.0005675085078670917,17.379378881810364,34.901956410393915,-47.88877394331713,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_009,20260908,0.00010532365520485498,8.305825244662511,16.51739210195406,-51.95415551716641,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_009,20260909,6.192443252862407e-05,8.305825244662511,16.53716444751686,-54.2659900265391,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_009,20260910,0.00018985317022004127,8.305825244662511,16.61354263329959,-49.420443944829884,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_009,20260911,1.9046726835084043e-05,8.305825244662511,16.401919391511722,-59.35074297129388,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_009,20260912,0.00022169959186617294,8.305825244662511,16.733536758854616,-48.778228465018316,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_010,20260908,4.8803726273254426e-06,7.226756464821024,14.466849818154309,-64.71920901422808,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_010,20260909,4.415468117286885e-05,7.226756464821024,14.425000082277673,-55.141390612605896,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_010,20260910,0.00036697549589809815,7.226756464821024,14.395234795034655,-45.93581685676562,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_010,20260911,2.5343867414235137e-05,7.226756464821024,14.51834778900412,-57.58044290724101,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_010,20260912,3.9133470082164654e-05,7.226756464821024,14.395974792203681,-55.65692706618275,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_001,20260908,0.0012507699118473195,394.98774570203375,791.3592379413308,-58.01196250683341,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_001,20260909,0.0003690789175714439,394.98774570203375,789.7737233070005,-63.303834407308635,ok,
rms_matched_gaussian_prediction,2,librispeech_test_clean,sample_001,20260910,0.00013451046107278812,394.98774570203375,790.0150024087914,-67.68879274044536,ok,
